"","lane","Strain_ID","ST","species","CatA1","CatB4","CmlA1","CatA2","CatB3","Cat_pC221","CmlA5","amikacin","chloramphenicol","ciprofloxacin","cotrimoxazole","gentamicin","meropenem","IncFIA","IncFIB","IncFII","IncR","IncY","IncI1","IncX1","IncX4","IncHI1B","IncHI2A","IncI2","IncHI2","IncB","IncN","IncL","IncA","IncX2","IncFIC","IncHI1A","IncU","IncX3","CHL","Date","Lane_ID","Source_chr","Age_group_chr","Phylogroup","SC","AM","SXT","GENT","CRO","CIP","aac_6prime_Ibcr_1_DQ303918","aac3_IIa_X13543","dfrA","sul2","StrB","StrA","blaTEM1","catA","sul1","tetB","blaOXA1","blaCTXM15","tetA","mphA_1_D16251","aph3","QnrB1","blaSCO1","floR","aadA2","catB","blaSHV12","blaOXA10","blaSHV1","qepA","cmlA1","FIB","FIA","X1","X4","I1","K","A.C","B.O","FII.K","HI2","HI3","HI4","HI5","HI6","X","lstm.KLEB","ENA_Accession","Lane","Year","Source","Age_group","Clade","AMP","CHLO","COTRIM...sulfonamide...trime","CEFTR","CIPRO...FQ","GENT...aminoglycos","fosA","oqxA_1_EU370913.Efflux","oqxB_1_EU370913","Sul2","aac.6..","strB","strA","blaCTXM15_23_DQ302097","Sul1","C_tetD","blaSHV11","blaSHV28","ARR","alph3","QnrB","floR_2","QnrS1","blaSCO1_EF063111","blaOXA9","blaSHV26_1_A","blaOKPB","ereA_2_AF099140","blaTEM63","blaSHV7","blaLEN16_1_AY743416","blaLEN25_1_HQ709169","blaSHV133","blaSHV25","blaSHV27","blaSHV36","blaSHV37","No_of_genes"
"620","34154_7_267","CAD14M","101","KpSC",0,0,0,0,0,0,0,"Sensitive","Sensitive","Resistant","Resistant","Sensitive","Sensitive",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","34154_7_268","CAD12Z","15","KpSC",0,1,0,0,0,0,0,"Sensitive","Sensitive","Resistant","Resistant","Resistant","Sensitive",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","34154_7_269","CAN10W","307","KpSC",0,0,0,1,0,0,0,"Sensitive","Resistant","Resistant","Resistant","Resistant","Sensitive",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","34154_7_271","CAD134","403","KpSC",0,1,0,0,0,0,0,"Sensitive","Sensitive","Resistant","Resistant","Sensitive","Sensitive",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","34154_7_274","CAC14I","1799","KpSC",1,0,0,0,0,0,0,"Sensitive","Resistant","Resistant","Resistant","Resistant","Sensitive",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","34154_7_276","CAD135","391","KpSC",0,1,0,0,0,0,0,"Sensitive","Sensitive","Sensitive","Resistant","Resistant","Sensitive",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","34154_7_277","CAD137","14","KpSC",0,0,0,0,0,0,0,"Sensitive","Sensitive","Resistant","Resistant","Resistant","Sensitive",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","34154_7_279","CAC14G","1427","KpSC",0,1,0,0,0,0,0,"Sensitive","Resistant","Sensitive","Resistant","Resistant","Sensitive",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","34154_7_281","CAB194","1799","KpSC",1,0,0,0,0,0,0,"Sensitive","Resistant","Resistant","Resistant","Resistant","Sensitive",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","34154_7_283","CAD13B","15","KpSC",0,1,0,0,0,0,0,"Sensitive","Sensitive","Resistant","Resistant","Resistant","Sensitive",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","34154_7_287","CAB195","Novel","KpSC",0,0,0,0,0,0,0,"Sensitive","Sensitive","Resistant","Resistant","Sensitive","Sensitive",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","34154_7_289","CAD12I","307","KpSC",0,1,0,0,0,0,0,"Sensitive","Sensitive",NA,"Resistant","Resistant","Sensitive",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","34154_7_291","CAD13G","14","KpSC",0,0,0,1,0,0,0,"Sensitive","Resistant","Sensitive","Resistant","Resistant","Sensitive",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","34154_7_294","CAD11T","147","KpSC",0,1,0,0,0,0,0,"Sensitive","Sensitive","Resistant","Resistant","Resistant","Sensitive",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","34154_7_296","CAD13I","39","KpSC",0,1,0,0,0,0,0,"Sensitive","Sensitive","Sensitive","Resistant","Resistant","Sensitive",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","34154_7_298","CAE12Z","2668","KpSC",0,0,0,0,0,0,0,"Sensitive","Sensitive","Resistant","Resistant","Sensitive","Sensitive",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","34154_7_299","CAD13J","25","KpSC",0,1,0,0,0,0,0,"Sensitive","Sensitive","Intermediate","Resistant","Resistant","Sensitive",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","34154_7_303","CAD11U","985","KpSC",0,1,0,0,0,0,0,"Sensitive","Sensitive","Sensitive","Resistant","Resistant","Sensitive",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","34154_7_304","CAD13L","711","KpSC",0,1,0,0,0,0,0,"Sensitive","Sensitive","Intermediate","Resistant","Resistant","Sensitive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","34154_7_306","CAJ10S","Novel","KpSC",0,0,0,0,0,0,0,"Sensitive","Sensitive","Sensitive","Resistant","Resistant","Sensitive",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","34154_7_307","CAD13Q","25","KpSC",0,1,0,0,0,0,0,"Sensitive","Sensitive","Resistant","Resistant","Resistant","Sensitive",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","34154_7_312","CAD13U","3717","KpSC",0,0,0,0,0,0,0,"Sensitive","Sensitive",NA,"Resistant","Sensitive","Sensitive",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","34154_7_313","CAD13Y","Novel","KpSC",0,1,0,1,0,0,1,"Intermediate","Resistant","Resistant","Resistant","Resistant","Sensitive",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","34154_7_316","CAD11X","17","KpSC",0,0,0,1,0,0,0,"Sensitive","Resistant","Resistant","Resistant","Resistant","Sensitive",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","34154_7_317","CAL11H","307","KpSC",0,0,0,0,0,0,0,"Sensitive","Sensitive","Sensitive","Sensitive","Resistant","Sensitive",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","34154_7_318","CAD142","Novel","KpSC",1,1,0,0,0,0,0,"Sensitive","Resistant","Resistant","Resistant","Resistant","Sensitive",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","34154_7_322","CAB19D","789","KpSC",1,0,0,0,0,0,0,"Sensitive","Resistant","Sensitive","Resistant","Sensitive","Sensitive",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","34154_7_323","CAD144","4283","KpSC",0,0,0,0,0,0,0,"Intermediate","Sensitive","Resistant","Resistant","Sensitive","Sensitive",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","34154_7_324","CAC15X","307","KpSC",0,0,0,1,0,0,0,"Sensitive","Resistant","Resistant","Resistant","Resistant","Sensitive",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","34154_7_325","CAD149","307","KpSC",0,0,0,1,0,0,0,"Sensitive","Resistant","Resistant","Resistant","Resistant","Sensitive",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","34154_7_330","CAC14N","2136","KpSC",0,0,0,1,0,0,0,"Sensitive","Resistant","Sensitive","Resistant","Sensitive","Sensitive",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","34154_7_331","CAD14D","20","KpSC",0,0,0,0,0,0,0,"Sensitive","Sensitive","Sensitive","Resistant","Resistant","Sensitive",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
